Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
2468,2018/6/30,9124525847,1741470308,7383055539,1125252913
2469,2014/6/30,1230384045,183119120.7,1047264925,80274313.31
2469,2014/12/31,1542821648,377508337.3,1165313311,196807399.8
2469,2015/6/30,1428576422,244272862.3,1184303560,73757187.14
2469,2015/12/31,1572868137,271876053.8,1300992083,148982244.9
2469,2016/6/30,1526626460,252919781,1273706679,23108825.67
2469,2016/12/31,1526325261,257332470.9,1268992791,18689981.48
2469,2017/6/30,1649616657,401151824.7,1248464833,35317648.87
2469,2017/12/31,1674886981,385663318.3,1289223663,79087688.17
2469,2018/6/30,1564254128,264675902.2,1299578226,44470898.47
2470,2014/6/30,8384063308,3849760051,4534303257,582536594
2470,2014/12/31,11011294385,4021212399,6990081987,1029911666
2470,2015/6/30,11646547485,4081838661,7564708824,772338003.8
2470,2015/12/31,11745952204,3622432359,8123519845,1284440965
2470,2016/6/30,15313572683,5712749481,9600823203,897415653.6
2470,2016/12/31,14979111775,5305293466,9673818309,991586470.3
2470,2017/6/30,21104073371,9236944913,11867128458,1098541378
2470,2017/12/31,19671044285,7922456036,11748588249,913895361.2
2470,2018/6/30,20573563162,7768940402,12804622760,1148475835
2471,2014/6/30,5805044425,3654456481,2150587943,79075220.09
2471,2014/12/31,6086514713,3857370298,2229144415,159427718.1
2471,2015/6/30,6027607926,3730179531,2297428395,67396587.66
2471,2015/12/31,8420146668,5731083225,2689063443,107057044.1
2471,2016/6/30,8558859964,5832435348,2726424615,55728799.63
2471,2016/12/31,8511590303,5639826446,2871763857,144811720.3
2471,2017/6/30,8804033682,5887393471,2916640211,47576149.53
2471,2017/12/31,9162928587,6298463674,2864464912,129268996.9
2471,2018/6/30,8746489525,6317977073,2428512452,87833689.95
2472,2014/6/30,2282560028,778639354,1503920674,58866688.71
2472,2014/12/31,2398742420,845558148.5,1553184272,133663131.6
2472,2015/6/30,2496603711,905686173.1,1590917538,70968857.5
2472,2015/12/31,3806048557,953562842.3,2852485715,146980635.3
2472,2016/6/30,3499416896,590076872.5,2909340023,91435492.37
2472,2016/12/31,3905091576,891092858.6,3013998717,189692866.2
2472,2017/6/30,4801004281,1766459848,3034544433,135302615.1
2472,2017/12/31,7487183912,4075538257,3411645655,265940362.1
2472,2018/6/30,7552865756,4036205050,3516660706,147980591
2473,2014/6/30,454367892.3,53676325.15,400691567.1,-3069127.54
2473,2014/12/31,443135571.8,49345829.99,393789741.8,-10825377.95
2473,2015/6/30,425388255.6,39712004.12,385676251.5,-8440089.94
2473,2015/12/31,464770999.5,87538614.58,377232384.9,-18355605.01
2473,2016/6/30,460322513.5,74883374.41,385439139.1,-11987627.73
2473,2016/12/31,444695771.6,102517909.9,342177861.7,-37440846.47
2473,2017/6/30,426880586.7,76041615.04,350838971.6,-13218049.53
2473,2017/12/31,381255704.3,95640590.69,285615113.6,-57030347.6
2473,2018/6/30,376873185.5,82365258.88,294507926.6,9548045.99
2474,2014/6/30,1567251045,195825121.6,1371425924,31999598.7
2474,2014/12/31,1686154882,329772405,1356382477,13188575.15
2474,2015/6/30,1672827338,306502989.5,1366324348,17917821.32
2474,2015/12/31,1906471210,524513022.2,1381958188,5275904.53
2474,2016/6/30,2024686415,626479860,1398206556,10326059.31
2474,2016/12/31,2135196120,722239459.8,1412956660,12736335.37
2474,2017/6/30,2191891454,768751025.9,1423140428,18804872.46
2474,2017/12/31,2592957509,1158401407,1434556102,32762989.06
2474,2018/6/30,2500841722,1048014063,1452827660,29298900.06
2475,2014/6/30,7008019197,3741519441,3266499756,331082515.8
2475,2014/12/31,9691628858,4727372093,4964256765,803106445.6
2475,2015/6/30,10280265285,4990843320,5289421965,434894037.8
2475,2015/12/31,11587051479,5708078385,5878973093,1206945868
2475,2016/6/30,12693997250,6480339004,6213658246,436841680.4
2475,2016/12/31,20954806393,8824903214,12129903179,1303178447
2475,2017/6/30,21734174219,8897131178,12837043041,780503817.9
2475,2017/12/31,26885884292,12960986534,13924897759,2052378419
2475,2018/6/30,28814446115,14008818105,14805628010,923742964.3
2476,2014/6/30,1226924387,181347981,1045576406,37839683.92
2476,2014/12/31,1365849300,230083604.6,1135765696,59182809.54
2476,2015/6/30,1464378029,332136221.7,1132241807,21319451.76
2476,2015/12/31,1547861204,447178848.3,1100682356,-20292652.55
2476,2016/6/30,1562483158,469424042.8,1093059115,13861636.39
2476,2016/12/31,1449851295,414266610.9,1035584684,-1131561.94
2476,2017/6/30,1373567781,406750027,966817754.1,-53267656.75
2476,2017/12/31,1275681199,287328599,988352599.8,-1342683.9
2476,2018/6/30,1184940530,221769962.6,963170567.3,-19398565.83
2477,2014/6/30,7067974707,4166940544,2901034163,-144455049.3
2477,2014/12/31,7241181467,4361026618,2880154848,-171814861.1
2477,2015/6/30,9229979799,4811939155,4418040643,-111457827.5
2477,2015/12/31,10181381937,5469638158,4711743779,51457072.97
2477,2016/6/30,13187812540,8174356660,5013455880,417829813.5
2477,2016/12/31,17035989124,10270948780,6765040343,931803814.1
2477,2017/6/30,21204931709,13276416302,7928515407,568021862.9
2477,2017/12/31,22859876179,16415876242,6443999938,162573239.3
2477,2018/6/30,24943905492,18335348238,6608557254,-396384023
2478,2014/6/30,3767941015,860841870,2907099145,147690128.8
2478,2014/12/31,3980314596,916035169.3,3064279427,302791593.9
2478,2015/6/30,3831427936,761417548.3,3070010387,106311017.9
2478,2015/12/31,3948368305,848294477.4,3100073828,233142549.4
2478,2016/6/30,3753867165,667215395.1,3086651770,78382005.96
2478,2016/12/31,3932547949,780312886.4,3152235062,125064438.8
2478,2017/6/30,3919555286,1098145151,2821410135,76000380.37
2478,2017/12/31,5679357146,1718436914,3960920233,183603661.9
2478,2018/6/30,6309237129,2058043345,4251193784,264734411.8
2479,2014/6/30,3618337848,1221855493,2396482354,134693535.7
2479,2014/12/31,3817770559,1345439283,2472331276,245789826
2479,2015/6/30,3715508848,1237601877,2477906971,134531854.1
2479,2015/12/31,4987838355,1853700060,3134138295,257122859
2479,2016/6/30,4802322271,1714239902,3088082369,162421383.8
2479,2016/12/31,5150085220,1940064826,3210020394,319684495.1
2479,2017/6/30,5267073893,2227256622,3039817271,247905442.9
2479,2017/12/31,5100389667,1911034513,3189355154,485420119.8
2479,2018/6/30,5873156573,1864746975,4008409598,173863292.1
2480,2014/6/30,4119550755,2220228818,1899321937,-1999807.03
2480,2014/12/31,4505455221,2017852856,2487602365,-65121239.64
2480,2015/6/30,5006466168,2436247125,2570219043,-37230979.46
2480,2015/12/31,5118912452,2689636128,2429276324,-211134051.1
2480,2016/6/30,5250214631,2864897199,2385317432,-45769655.6
2480,2016/12/31,4801024598,2358742031,2442282567,-94307485.04
2480,2017/6/30,5136690927,2780007316,2356683611,-84887932.61
2480,2017/12/31,5586617461,3135782920,2450834540,32664824.34
2480,2018/6/30,6170146323,3699666567,2470479756,29966734.1
2481,2014/6/30,1855225754,815498903.6,1039726850,67609124.26
2481,2014/12/31,3779252312,1386245280,2393007033,165752313.3
2481,2015/6/30,3915233197,1414209198,2501024000,122013415.3
2481,2015/12/31,4184158269,1621022566,2563135703,206744145
2481,2016/6/30,4535683670,1910582051,2625101618,68678928.34
2481,2016/12/31,4437759842,1836878825,2600881017,46613941.86
2481,2017/6/30,4361004022,1717311363,2643692659,38246196.81
2481,2017/12/31,4330611865,1744148520,2586463344,42173612.74
2481,2018/6/30,4227466766,1664877788,2562588979,79059940.59
2482,2014/6/30,10157272008,6222202148,3935069860,251449098.1
2482,2014/12/31,11327217354,7043962431,4283254923,640009143.3
2482,2015/6/30,11999988304,7360783993,4639204311,180244458.3
2482,2015/12/31,13656475100,7716387256,5940087844,327173458.4
2482,2016/6/30,12972353358,6900842936,6071510422,192740565
2482,2016/12/31,15845241846,9542302836,6302939010,450611995.8
2482,2017/6/30,15737621807,9281899130,6455722677,259176882.4
2482,2017/12/31,15864374950,8985556395,6878818555,790606298
2482,2018/6/30,17603092000,10516102616,7086989383,311562793.1
2483,2014/6/30,3409205586,1003176744,2406028841,88536355.72
2483,2014/12/31,3598873677,1129032129,2469841549,144085006.4
2483,2015/6/30,3943558732,1309920424,2633638308,57450265.66
2483,2015/12/31,4501047525,1853476956,2647570569,-416047365.8
2483,2016/6/30,4215758595,1442368110,2773390486,158257467.1
2483,2016/12/31,4662692675,1832034440,2830658235,179204822.7
2483,2017/6/30,4617789881,1793974164,2823815716,76041611.76
2483,2017/12/31,4357619390,1482354339,2875265051,145060421.9
2483,2018/6/30,4300771220,1422549397,2878221823,26364250.71
2484,2014/6/30,1839082061,237567008.1,1601515053,93144914.99
2484,2014/12/31,1954649262,271495044.1,1683154218,183051444.1
2484,2015/6/30,1980687935,272517500.4,1708170435,60410752.88
2484,2015/12/31,2051144146,277073366.4,1774070779,138016784.7
2484,2016/6/30,2131526030,330183149.5,1801342880,60112871.72
2484,2016/12/31,3477938788,399578256.2,3078360532,162274609.5
2484,2017/6/30,3565470415,457353378.6,3108117037,98433113.84
2484,2017/12/31,3847939889,618579445,3229360444,238130861.2
2484,2018/6/30,3908428986,646278926.1,3262150059,134585539.1
2485,2014/6/30,2741358436,754759518.5,1986598918,-20393166.64
2485,2014/12/31,2717105931,771118577.9,1945987353,-67182622.57
2485,2015/6/30,2625460227,674247347.1,1951212880,5498158.63
2485,2015/12/31,2751166970,782593552.1,1968573418,-74446221.9
2485,2016/6/30,2488470753,492623076.4,1995847677,-26975858.11
2485,2016/12/31,2444982589,468940534.9,1976042054,-64120777.05
2485,2017/6/30,2237025343,284185784.9,1952839558,-19219478.02
2485,2017/12/31,2324577471,311825412,2012752059,47839390.34
2485,2018/6/30,2689538982,657006273.6,2032532708,-10910.58
2486,2014/6/30,1527801650,490987751.3,1036813899,36282198.87
2486,2014/12/31,1659784158,609651151.3,1050133007,21975144.67
2486,2015/6/30,1725230794,720927396.4,1004303397,-44801315.57
2486,2015/12/31,1608469555,677418920.8,931050634.3,-103651419.4
2486,2016/6/30,1689359595,796992520.7,892367074.1,-53971436.97
2486,2016/12/31,1632035166,695158045.7,936877120.3,-37862514.85
2486,2017/6/30,1630680633,725975591.5,904705041.8,-39684789.1
2486,2017/12/31,1478975163,521726873.8,957248289.5,-3025961.68
2486,2018/6/30,1084970265,143112470.3,941857795.2,-21199674.48
2487,2014/6/30,1952801896,423083996.2,1529717900,15449094.2
2487,2014/12/31,1982490639,429257221.6,1553233417,33390430.12
2487,2015/6/30,2245767113,663243048.7,1582524065,30371228.19
2487,2015/12/31,2415327151,773024294.6,1642302857,91308799.99
2487,2016/6/30,2536780194,855546585.7,1681233609,61552917.22
2487,2016/12/31,2574875461,871988094.5,1702887366,85972636.05
2487,2017/6/30,2769611692,1061648822,1707962870,4128322.36
2487,2017/12/31,2756008774,1017021890,1738986884,38475082.39
2487,2018/6/30,2951573371,1189176503,1762396868,25325386.34
2488,2014/6/30,2856591274,1859930052,996661222.7,40163515.61
2488,2014/12/31,3526722206,1910816404,1615905803,63236179.58
2488,2015/6/30,3684320060,2068863874,1615456186,47317087.74
2488,2015/12/31,3718284616,2098886486,1619398130,23478094.69
2488,2016/6/30,4263503466,2687589131,1575914335,-43588043.2
2488,2016/12/31,4241628753,2806496270,1435132483,-205767766.2
2488,2017/6/30,6671888568,2639461607,4032426961,-60967805.59
2488,2017/12/31,7186994634,3037723775,4149270859,35715067.15
2488,2018/6/30,7456477352,3216238212,4240239140,87842056.74
2489,2014/6/30,4667439757,1638970478,3028469278,232384404.3
2489,2014/12/31,5637924147,2353227740,3284696406,478194208.6
2489,2015/6/30,5491554676,1930177495,3561377181,597278849.2
2489,2015/12/31,5810544487,2427749406,3382795081,636608602.7
2489,2016/6/30,5218545406,1674660356,3543885050,328457900.9
2489,2016/12/31,6527504172,3151486717,3376017454,167825961.4
2489,2017/6/30,8022726209,4530976145,3491750064,320857629
2489,2017/12/31,8432858378,5101922690,3330935688,99782861.2
2489,2018/6/30,6747570136,3435003142,3312566994,-8140641.59
2490,2014/6/30,6171569912,3427612713,2743957199,7788951.12
2490,2014/12/31,6044500696,3294253220,2750247476,15593750.89
2490,2015/6/30,5834580305,3167438390,2667141915,-99303347.43
2490,2015/12/31,5851180724,3313096128,2538084596,-323778413.7
2490,2016/6/30,6294965210,3925994545,2368970665,-171238249.1
2490,2016/12/31,5772042841,3886375616,1885667225,-605808077.3
2490,2017/6/30,5769428635,3877688919,1891739717,-198070503.3
2490,2017/12/31,6222802968,4291469873,1931333094,45588021.73
2490,2018/6/30,6320490941,4366863485,1953627456,20430938.93
2491,2014/6/30,4676189580,2747066650,1929122930,121425283.6
2491,2014/12/31,5717852160,3410121647,2307730513,232494332.2
2491,2015/6/30,5178730746,2428011491,2750719256,136314676.3
2491,2015/12/31,5879537436,2825815190,3053722247,329713110
2491,2016/6/30,6437642486,3707627505,2730014981,321458846.7
2491,2016/12/31,6740484461,3728572597,3011911864,651902317.2
2491,2017/6/30,8621346854,4234561666,4386785188,333420737.1
2491,2017/12/31,8669015545,4003666699,4665348847,697250540.9
2491,2018/6/30,9828853341,4920928031,4907925311,403485539.5
2492,2014/6/30,1113742347,239239071.4,874503275.5,27254710.95
2492,2014/12/31,1231952632,338068682.4,893883949.3,48761462.64
2492,2015/6/30,1491504496,369477396.7,1122027099,13533759.86
2492,2015/12/31,1515577219,381691326.1,1133885893,33740330.85
2492,2016/6/30,1516986096,372947350.1,1144038746,35953715.38
2492,2016/12/31,1537385251,363667910.1,1173717341,45520296.53
2492,2017/6/30,1648337892,452934193.6,1195403698,37863788.89
2492,2017/12/31,1572987337,351499939.2,1221487397,65526952.03
2492,2018/6/30,1558595040,325308783.8,1233286256,39851850.14
2493,2014/6/30,31363205752,22135170853,9228034899,-82947962.03
2493,2014/12/31,30668432448,21967833402,8700599047,-723916109.3
2493,2015/6/30,34736161547,25923411123,8812750424,176601914.1
2493,2015/12/31,37473514934,24590820627,12882694307,384744394.4
2493,2016/6/30,44734015494,31170446844,13563568650,940660162.3
2493,2016/12/31,40641368050,25861390024,14779978026,2173389397
2493,2017/6/30,46077628230,30557759634,15519868596,1205057036
2493,2017/12/31,62053659233,36307810648,25745848585,2323363018
2493,2018/6/30,87824700901,52955194714,34869506187,1446612265
2494,2014/6/30,2134253928,769497322.7,1364756606,47571495.68
2494,2014/12/31,2140326451,728561785.6,1411764665,107940648.2
2494,2015/6/30,2180112865,762142827,1417970038,7309424.66
2494,2015/12/31,2299840448,881974173.6,1417866275,16472107.01
2494,2016/6/30,2438783293,1021184380,1417598913,7644611.06
2494,2016/12/31,2525667010,526189876.5,1999477133,13843017.15
2494,2017/6/30,2505808812,494889891.3,2010918921,10206029.91
2494,2017/12/31,2666630228,748766823,1917863405,-66523494.2
2494,2018/6/30,2686107946,758936896.4,1927171049,9652989.67
2495,2014/6/30,1121804073,52454211.76,1069349861,35861883.4
2495,2014/12/31,1109593510,30687133.07,1078906377,46149103.93
2495,2015/6/30,1151189241,71098158.1,1080091083,39070487.33
2495,2015/12/31,1173453036,84832655.91,1088620380,45646868.05
2495,2016/6/30,1166775737,60596560.41,1106179176,24940034.04
2495,2016/12/31,1173963001,59746503.12,1114216498,33705350.24
2495,2017/6/30,1214254899,82006857.1,1132248041,19800279.25
2495,2017/12/31,1224825808,89194879.38,1135630928,25109805.62
2495,2018/6/30,1237059799,86197103.59,1150862696,29809539.51
2496,2014/6/30,4571566385,2382763037,2188803348,141882282.6
2496,2014/12/31,4623544253,2301513910,2322030343,241547913.5
2496,2015/6/30,5949808899,2563482344,3386326555,120143903.6
2496,2015/12/31,6172286331,2557036850,3615249481,197830044.1
2496,2016/6/30,6393791903,2609655419,3784136484,112349609.7
2496,2016/12/31,7458992658,3604820463,3854172195,205346523.2
2496,2017/6/30,7835660355,3812582139,4023078216,288401222.1
2496,2017/12/31,8119939206,3917510146,4202429060,544716117
2496,2018/6/30,7394105327,3266227119,4127878208,152445059.7
2497,2014/6/30,2792263754,541672025.5,2250591728,156571877.7
2497,2014/12/31,2910939229,547059180.6,2363880049,303855065.2
2497,2015/6/30,2938318534,558528230.9,2379790303,96498444.2
2497,2015/12/31,2893312068,499146514.3,2394165554,162841581.1
2497,2016/6/30,2983723265,553537528.7,2430185737,104776231.8
2497,2016/12/31,3240139022,650841717.7,2589297304,190244185.4
2497,2017/6/30,4068116656,1376554481,2691562175,172997399.5
2497,2017/12/31,4342532787,1512367785,2830165003,335145307.2
2497,2018/6/30,4740811878,1703432157,3037379720,185778186.9
2498,2014/6/30,5288018909,1196186055,4091832853,120295928.2
2498,2014/12/31,5891428621,1672631690,4218796931,274434524.1
2498,2015/6/30,5854091003,1563159444,4290931559,217399372.2
2498,2015/12/31,6214891761,2075930668,4138961093,406349546.3
2498,2016/6/30,6422815316,2210387693,4212427623,224803972.8
2498,2016/12/31,6436973722,1997272117,4439701606,468439252.2
2498,2017/6/30,6406863183,1925462346,4481400838,185200277.5
2498,2017/12/31,6224691421,1589500966,4635190455,286498906.8
2498,2018/6/30,6843060704,2285040565,4558020139,92856203.2
2499,2014/6/30,1044807477,305434746.3,739372730.5,4953353.45
2499,2014/12/31,1246477579,523755310.8,722722268.4,-3233726.64
2499,2015/6/30,996248908.9,251444474.9,744804434,28813440.17
2499,2015/12/31,1024939656,279447978.6,745491677,26175468.96
2499,2016/6/30,980210647.4,233676973.4,746533674,3944035.15
2499,2016/12/31,1050240008,300352407.4,749887600.4,1997580.08
2499,2017/6/30,2285257654,1498299484,786958170.3,51242326.46
2499,2017/12/31,1603488657,861287251,742201405.9,49400286.69
2499,2018/6/30,1840380693,1072573177,767807515.5,32550718.57
2500,2014/6/30,17431405295,10101914274,7329491021,326462215
